,playerID,yearID,teamID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameFirst,nameLast,bats,throws,debut,finalGame,pre1920_percent,1920-41_percent,1942-45_percent,1946-62_percent,1963-76_percent,1977-92_percent,1993-2009_percent,post2009_percent,era_1,era_2,era_3,era_4,era_5,era_6,era_7,era_8,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,throws_R,bats_R,AVE,OBP,Slug_Percent,OPS,debutYear,currentYear,YRSPRO,AB_chg,R_chg,H_chg,2B_chg,3B_chg,HR_chg,RBI_chg,SB_chg,CS_chg,BB_chg,SO_chg,IBB_chg,HBP_chg,SH_chg,SF_chg,GIDP_chg,AVE_chg,OBP_chg,Slug_chg,OPS_chg,KMeans_label
104476,wrighru01,1928,NY1,2,30,25,3,4,0,0,1,5.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,Russ,Wrightstone,L,R,1920-04-19,1928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.16,0.25,0.28,0.53,1920,1928,8,-0.9530956848030019,-0.9516129032258065,-0.9754601226993865,-1.0,-1.0,-0.8333333333333334,-0.9333333333333333,-1.0,0.0,-0.9375,-0.9,0.0,-1.0,-1.0,0.0,0.0,-0.4768098159509203,-0.3157276995305164,-0.30586046511627896,-0.310550038932659,5
104477,wrighru01,1928,PHI,1,33,91,7,19,5,1,1,11.0,0.0,0.0,14,5.0,0.0,1.0,4.0,0.0,0.0,Russ,Wrightstone,L,R,1920-04-19,1928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2087912087912088,0.32075471698113206,0.31868131868131866,0.6394360356624507,1920,1928,8,2.64,1.3333333333333335,3.75,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,3.666666666666667,1.5,0.0,0.0,0.0,0.0,0.0,0.30494505494505497,0.28301886792452824,0.13814756671899509,0.20648308615556732,5
104496,wrighta01,1949,PHA,1,59,149,14,35,2,5,2,25.0,0.0,0.0,16,6.0,0.0,3.0,4.0,0.0,8.0,Taffy,Wright,L,R,1938-04-18,1949,0.0,0.4975704567541302,0.0826044703595724,0.4198250728862974,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2348993288590604,0.32142857142857145,0.35570469798657717,0.6771332694151486,1938,1949,11,-0.6725274725274726,-0.72,-0.7244094488188977,-0.8666666666666667,-0.16666666666666663,-0.5,-0.5901639344262295,-1.0,-1.0,-0.5789473684210527,-0.6666666666666667,0.0,-0.4,3.0,0.0,-0.3846153846153846,-0.15843153833958679,-0.05840336134453783,-0.02502627961510473,-0.041160197497915774,4
104599,wynegbu01,1988,CAL,1,27,55,8,14,4,1,1,8.0,0.0,0.0,8,7.0,1.0,0.0,0.0,2.0,2.0,Butch,Wynegar,B,R,1976-04-09,1988,0.0,0.0,0.0,0.0,0.11452728670253651,0.8854727132974635,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2545454545454545,0.3384615384615385,0.41818181818181815,0.7566433566433566,1976,1988,12,-0.40217391304347827,1.0,-0.26315789473684215,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,-0.11111111111111116,-0.46153846153846156,0.0,0.0,-1.0,0.0,0.0,0.23253588516746393,0.22087912087912076,0.8320346320346321,0.4968554545305661,0
104637,wynnema01,1990,CHN,1,92,186,21,38,8,2,4,19.0,3.0,2.0,14,25.0,3.0,1.0,1.0,0.0,4.0,Marvell,Wynne,L,L,1983-06-15,1990,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20430107526881722,0.263681592039801,0.3333333333333333,0.5970149253731343,1983,1990,7,-0.36734693877551017,0.10526315789473695,-0.4864864864864865,-0.2727272727272727,1.0,-0.33333333333333337,-0.4571428571428572,-0.25,1.0,0.16666666666666674,-0.3902439024390244,2.0,0.0,-0.8333333333333334,-1.0,0.33333333333333326,-0.1883173496076721,-0.06650654772116427,-0.06666666666666676,-0.06659595423895759,0
104652,wynnji01,1977,ML4,2,36,117,10,23,3,1,0,10.0,3.0,0.0,17,31.0,0.0,0.0,0.0,2.0,1.0,Jim,Wynn,R,R,1963-07-10,1977,0.0,0.0,0.0,0.0,0.965625,0.034375,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.19658119658119658,0.29411764705882354,0.23931623931623933,0.5334338863750628,1963,1977,14,-0.7394209354120267,-0.8666666666666667,-0.7526881720430108,-0.8421052631578947,0.0,-1.0,-0.8484848484848485,-0.8125,-1.0,-0.8661417322834646,-0.7207207207207207,-1.0,0.0,0.0,-0.75,-0.8571428571428572,-0.050914438011212315,-0.2192513368983957,-0.34876974876974876,-0.28320744106936835,6
104653,wynnji01,1977,NYA,1,30,77,7,11,2,1,1,3.0,1.0,0.0,15,16.0,1.0,0.0,0.0,0.0,0.0,Jim,Wynn,R,R,1963-07-10,1977,0.0,0.0,0.0,0.0,0.965625,0.034375,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.14285714285714285,0.2826086956521739,0.23376623376623376,0.5163749294184077,1963,1977,14,-0.3418803418803419,-0.30000000000000004,-0.5217391304347826,-0.33333333333333337,0.0,0.0,-0.7,-0.6666666666666667,0.0,-0.11764705882352944,-0.4838709677419355,0.0,0.0,0.0,-1.0,-1.0,-0.2732919254658386,-0.0391304347826088,-0.023191094619666064,-0.03197951497340912,6
104666,wyrosjo01,1954,PHI,1,92,259,28,62,12,4,3,28.0,0.0,0.0,29,39.0,0.0,1.0,3.0,4.0,7.0,Johnny,Wyrostek,L,R,1942-09-10,1954,0.0,0.0,0.04207920792079208,0.9579207920792079,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.23938223938223938,0.31399317406143346,0.35135135135135137,0.6653445254127848,1942,1954,12,-0.36674816625916873,-0.33333333333333337,-0.4414414414414415,-0.1428571428571429,1.0,-0.5,-0.4042553191489362,0.0,-1.0,-0.23684210526315785,-0.09302325581395354,0.0,-0.75,2.0,0.0,-0.2222222222222222,-0.11795192876273952,-0.07443842155747393,-0.022430593859165238,-0.04768389424463526,4
104736,yastrca01,1983,BOS,1,119,380,38,101,24,0,10,56.0,0.0,0.0,54,29.0,11.0,2.0,0.0,1.0,13.0,Carl,Yastrzemski,L,R,1961-04-11,1983,0.0,0.0,0.0,0.09310761789600967,0.6387545344619106,0.2681378476420798,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2657894736842105,0.35926773455377575,0.40789473684210525,0.767162471395881,1961,1983,22,-0.17211328976034856,-0.28301886792452835,-0.19841269841269837,0.09090909090909083,-1.0,-0.375,-0.2222222222222222,0.0,-1.0,-0.0847457627118644,-0.42000000000000004,10.0,0.0,0.0,-0.6666666666666667,0.08333333333333326,-0.03176691729323322,0.004796926051469086,-0.054425837320574266,-0.027585201751540445,0
104762,yeagege01,1902,NY1,1,39,108,6,22,2,1,0,9.0,1.0,0.0,11,14.0,0.0,0.0,3.0,0.0,0.0,George,Yeager,R,R,1896-09-25,1902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.2037037037037037,0.2773109243697479,0.24074074074074073,0.5180516651104886,1896,1902,6,0.18681318681318682,-0.33333333333333337,-0.08333333333333337,0.0,0.0,0.0,-0.09999999999999998,0.0,0.0,1.75,0.0,0.0,-1.0,-0.25,0.0,0.0,-0.22762345679012352,-0.08200521587945508,-0.21759259259259267,-0.150422499266899,2
104787,yeagest01,1986,SEA,1,50,130,10,27,2,0,2,12.0,0.0,0.0,12,23.0,0.0,0.0,2.0,1.0,5.0,Steve,Yeager,R,R,1972-08-02,1986,0.0,0.0,0.0,0.0,0.34278959810874704,0.6572104018912529,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.2076923076923077,0.2727272727272727,0.2692307692307692,0.5419580419580419,1972,1986,14,0.07438016528925617,1.5,0.08000000000000007,-0.5,-1.0,0.0,0.33333333333333326,0.0,-1.0,0.7142857142857142,-0.04166666666666663,-1.0,0.0,1.0,-0.5,0.6666666666666667,0.00523076923076915,0.10795454545454541,0.05086848635235741,0.07884079979751935,0
104825,yerkest02,1916,CHN,1,44,137,12,36,6,2,1,10.0,1.0,0.0,9,7.0,0.0,0.0,3.0,0.0,0.0,Steve,Yerkes,R,R,1909-09-16,1916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.26277372262773724,0.3082191780821918,0.35766423357664234,0.6658834116588341,1909,1916,7,-0.684331797235023,-0.7272727272727273,-0.712,-0.6470588235294117,-0.75,0.0,-0.7959183673469388,-0.9411764705882353,0.0,-0.7,-0.7407407407407407,0.0,-1.0,-0.7857142857142857,0.0,0.0,-0.08764963503649625,-0.08515836314457714,-0.035861631228181534,-0.059324098882894694,2
104878,yorkru01,1948,PHA,1,31,51,4,8,0,0,0,6.0,0.0,0.0,7,15.0,0.0,0.0,0.0,0.0,2.0,Rudy,York,R,R,1934-08-22,1948,0.0,0.406875,0.38375,0.209375,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.1568627450980392,0.25862068965517243,0.1568627450980392,0.41548343475321164,1934,1948,14,-0.8725,-0.9,-0.9175257731958762,-1.0,-1.0,-1.0,-0.90625,-1.0,0.0,-0.8055555555555556,-0.7272727272727273,0.0,0.0,-1.0,0.0,-0.8333333333333334,-0.3531433191833434,-0.15219082188229194,-0.6265172735760971,-0.4269556574958868,4
104917,yosted01,1962,LAA,1,52,104,22,25,9,1,0,10.0,0.0,2.0,30,21.0,0.0,1.0,0.0,1.0,3.0,Eddie,Yost,R,R,1944-08-16,1962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2403846153846154,0.4117647058823529,0.34615384615384615,0.7579185520361991,1944,1962,18,-0.511737089201878,-0.24137931034482762,-0.41860465116279066,1.25,0.0,-1.0,-0.33333333333333337,0.0,1.0,-0.4,-0.5625,0.0,-0.5,-1.0,0.0,0.5,0.190742397137746,0.14860681114551078,0.3166208791208789,0.2196924495989525,4
104939,youklke01,2013,NYA,1,28,105,12,23,7,0,2,8.0,0.0,0.0,8,31.0,1.0,5.0,0.0,0.0,4.0,Kevin,Youkilis,R,R,2004-05-15,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.649387370405278,0.35061262959472195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.21904761904761905,0.3050847457627119,0.34285714285714286,0.6479418886198547,2004,2013,9,-0.6404109589041096,-0.7446808510638299,-0.6666666666666667,-0.125,-1.0,-0.8666666666666667,-0.8260869565217391,0.0,0.0,-0.7837837837837838,-0.5507246376811594,-0.5,-0.6153846153846154,0.0,-1.0,-0.33333333333333337,-0.07301587301587298,-0.11807434838342112,-0.192626728110599,-0.15915886997975348,3
104961,youngba01,1948,CIN,1,49,130,11,30,7,2,1,12.0,0.0,0.0,19,12.0,0.0,0.0,1.0,0.0,1.0,Babe,Young,L,L,1936-09-26,1948,0.0,0.453015427769986,0.14165497896213183,0.4053295932678822,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.3288590604026846,0.3384615384615385,0.667320598864223,1936,1948,12,-0.6428571428571428,-0.8,-0.7087378640776699,-0.6666666666666667,-0.33333333333333337,-0.9285714285714286,-0.8481012658227848,0.0,0.0,-0.4571428571428572,-0.5384615384615384,0.0,-1.0,-0.5,0.0,-0.875,-0.18446601941747565,-0.058053691275167796,-0.28372093023255807,-0.18783323973070198,4
104962,youngba01,1948,SLN,2,41,111,14,27,5,2,1,13.0,0.0,0.0,16,6.0,0.0,0.0,0.0,0.0,3.0,Babe,Young,L,L,1936-09-26,1948,0.0,0.453015427769986,0.14165497896213183,0.4053295932678822,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24324324324324326,0.33858267716535434,0.35135135135135137,0.6899340285167057,1936,1948,12,-0.1461538461538462,0.2727272727272727,-0.09999999999999998,-0.2857142857142857,0.0,0.0,0.08333333333333326,0.0,0.0,-0.1578947368421053,-0.5,0.0,0.0,-1.0,0.0,2.0,0.054054054054053946,0.029567732604852903,0.03808353808353804,0.033886904871467616,4
104971,youngbo01,1958,PHI,1,32,60,7,14,1,1,1,4.0,0.0,0.0,1,5.0,0.0,0.0,7.0,0.0,5.0,Bobby,Young,L,R,1948-08-30,1958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.23333333333333334,0.2459016393442623,0.3333333333333333,0.5792349726775956,1948,1958,10,-0.6774193548387097,0.3999999999999999,-0.6216216216216216,-0.6666666666666667,0.0,0.0,-0.5,-1.0,-1.0,-0.9090909090909091,-0.782608695652174,-1.0,0.0,0.75,0.0,0.6666666666666667,0.17297297297297298,0.009221311475409832,0.44186046511627897,0.21985906482283224,4
105000,youngch04,2018,LAA,1,56,113,17,19,2,1,6,13.0,2.0,0.0,11,37.0,0.0,2.0,1.0,1.0,1.0,Chris,Young,R,R,2006-08-18,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.3221843003412969,0.677815699658703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.168141592920354,0.25196850393700787,0.36283185840707965,0.6148003623440875,2006,2018,12,-0.5349794238683128,-0.43333333333333335,-0.6666666666666667,-0.8333333333333334,-0.5,-0.1428571428571429,-0.48,-0.33333333333333337,-1.0,-0.6333333333333333,-0.32727272727272727,0.0,0.0,0.0,0.0,-0.75,-0.2831858407079645,-0.2186145271166947,-0.062041046883826056,-0.1332233776524928,3
105058,youngde03,2015,BAL,1,52,174,20,47,6,0,2,16.0,0.0,0.0,4,29.0,0.0,1.0,0.0,1.0,8.0,Delmon,Young,R,R,2006-08-29,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.40429338103756707,0.5957066189624329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.27011494252873564,0.28888888888888886,0.3390804597701149,0.6279693486590038,2006,2015,9,-0.28099173553719003,-0.2592592592592593,-0.3561643835616438,-0.4545454545454546,-1.0,-0.7142857142857143,-0.4666666666666667,-1.0,0.0,-0.6,-0.43137254901960786,0.0,-0.6666666666666667,0.0,0.0,0.33333333333333326,-0.10455046449378047,-0.14341085271317844,-0.2331077451928243,-0.19429510144609607,3
105078,youngdm01,2008,WAS,1,50,150,15,42,6,0,4,10.0,0.0,0.0,28,28.0,4.0,1.0,0.0,1.0,8.0,Dmitri,Young,B,R,1996-08-29,2008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.28,0.39444444444444443,0.4,0.7944444444444445,1996,2008,12,-0.6739130434782609,-0.736842105263158,-0.7142857142857143,-0.8421052631578947,-1.0,-0.6923076923076923,-0.8648648648648649,0.0,0.0,-0.36363636363636365,-0.6216216216216216,-0.33333333333333337,0.0,0.0,-0.6666666666666667,-0.3846153846153846,-0.1238095238095237,0.043634259259259345,-0.18584070796460173,-0.08606505367168593,1
105097,younger01,2006,SDN,1,56,128,19,26,5,0,3,13.0,8.0,2.0,13,16.0,1.0,2.0,1.0,3.0,6.0,Eric,Young,R,R,1992-07-30,2006,0.0,0.0,0.0,0.0,0.0,0.028389339513325607,0.9716106604866744,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.203125,0.2808219178082192,0.3125,0.5933219178082192,1992,2006,14,-0.09859154929577463,-0.13636363636363635,-0.33333333333333337,-0.4444444444444444,0.0,0.5,0.08333333333333326,0.1428571428571428,-0.6666666666666667,-0.2777777777777778,0.33333333333333326,0.0,0.0,-0.6666666666666667,0.0,0.5,-0.26041666666666674,-0.21172795001201639,-0.1782407407407407,-0.19443803199457754,1
105118,younger03,2018,LAA,1,41,109,12,22,4,2,1,8.0,5.0,1.0,6,28.0,0.0,1.0,0.0,1.0,4.0,Eric,Young,B,R,2009-08-25,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.04784688995215311,0.9521531100478469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2018348623853211,0.24786324786324787,0.30275229357798167,0.5506155414412295,2009,2018,9,-0.009090909090909038,-0.5,-0.24137931034482762,-0.19999999999999996,0.0,-0.75,-0.5,-0.5833333333333333,-0.6666666666666667,0.19999999999999996,-0.09677419354838712,0.0,-0.8571428571428572,-1.0,0.0,0.0,-0.23441948750395436,-0.2624557014800917,-0.2760271240526525,-0.2699801851273167,3
105138,youngir01,1911,CHA,1,24,28,0,5,2,0,0,2.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,Irv,Young,L,L,1905-04-14,1911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.20689655172413793,0.25,0.4568965517241379,1905,1911,6,-0.36363636363636365,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.6666666666666667,0.0,0.0,0.5714285714285716,0.5517241379310345,0.5714285714285714,0.5624441665177773,2
105158,youngjo02,1989,CIN,1,76,118,13,25,5,0,3,13.0,0.0,1.0,13,21.0,2.0,2.0,0.0,1.0,6.0,Joel,Youngblood,R,R,1976-04-13,1989,0.0,0.0,0.0,0.0,0.0390625,0.9609375,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.211864406779661,0.29850746268656714,0.3305084745762712,0.6290159372628383,1976,1989,13,-0.04065040650406504,0.08333333333333326,-0.19354838709677424,0.25,0.0,0.0,-0.1875,-1.0,0.0,0.30000000000000004,0.23529411764705888,0.0,1.0,-1.0,-0.6666666666666667,0.19999999999999996,-0.1593767085839256,-0.026297085998578718,0.161501210653753,0.06410476446301461,0
105170,youngke01,2003,PIT,1,52,84,8,17,4,0,2,7.0,1.0,0.0,12,25.0,0.0,0.0,0.0,0.0,1.0,Kevin,Young,R,R,1992-07-12,2003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.20238095238095238,0.3020833333333333,0.32142857142857145,0.6235119047619048,1992,2003,11,-0.8205128205128205,-0.8666666666666667,-0.8521739130434782,-0.8461538461538461,-1.0,-0.875,-0.8627450980392157,-0.75,-1.0,-0.76,-0.7524752475247525,-1.0,-1.0,0.0,-1.0,-0.9230769230769231,-0.17639751552795024,-0.06157544378698232,-0.2124158563949139,-0.14590267440499083,1
105194,youngmi01,1989,CLE,1,32,59,2,11,0,0,1,5.0,1.0,2.0,6,13.0,1.0,1.0,0.0,0.0,0.0,Mike,Young,B,R,1982-09-14,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1864406779661017,0.2727272727272727,0.23728813559322035,0.5100154083204931,1982,1989,7,-0.595890410958904,-0.8461538461538461,-0.6666666666666667,-1.0,0.0,0.0,-0.6428571428571428,0.0,0.0,-0.7692307692307692,-0.6976744186046512,0.0,0.0,0.0,-1.0,-1.0,-0.17514124293785305,-0.20454545454545459,-0.30711864406779654,-0.2558027594181268,0
105208,youngmi02,2013,LAN,2,21,51,3,16,2,1,0,4.0,0.0,0.0,1,5.0,0.0,0.0,0.0,1.0,3.0,Michael,Young,R,R,2000-09-29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.6854674796747967,0.31453252032520324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.3137254901960784,0.32075471698113206,0.39215686274509803,0.7129115797262301,2000,2013,13,-0.9165302782324058,-0.9620253164556962,-0.9053254437869822,-0.9259259259259259,-0.6666666666666667,-1.0,-0.9402985074626866,-1.0,-1.0,-0.9696969696969697,-0.9285714285714286,-1.0,-1.0,0.0,-0.8333333333333334,-0.8846153846153846,0.1342383107088989,0.028627195836044228,0.060211695297588186,0.04576437759205865,3
105209,youngmi02,2013,PHI,1,126,468,49,129,24,4,8,42.0,1.0,0.0,42,78.0,4.0,1.0,0.0,1.0,18.0,Michael,Young,R,R,2000-09-29,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.6854674796747967,0.31453252032520324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.27564102564102566,0.3359375,0.3952991452991453,0.7312366452991452,2000,2013,13,8.176470588235293,15.333333333333332,7.0625,11.0,3.0,0.0,9.5,0.0,0.0,41.0,14.6,0.0,0.0,0.0,0.0,5.0,-0.12139423076923073,0.04733455882352944,0.008012820512820484,0.025704541901188094,3
105220,youngpe01,1945,SLN,1,27,47,5,7,1,0,1,4.0,0.0,0.0,1,8.0,0.0,0.0,2.0,0.0,1.0,Pep,Young,R,R,1933-04-25,1945,0.0,0.9617021276595744,0.03829787234042553,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.14893617021276595,0.16666666666666666,0.23404255319148937,0.400709219858156,1933,1945,12,-0.6544117647058824,-0.736842105263158,-0.7941176470588236,-0.875,-1.0,-0.5,-0.8,-1.0,0.0,-0.9166666666666666,-0.6521739130434783,0.0,-1.0,0.0,0.0,0.0,-0.4042553191489362,-0.47916666666666674,-0.3878887070376431,-0.4294759851265786,4
105231,youngra01,1922,PHA,1,125,470,62,105,19,2,1,35.0,8.0,6.0,55,21.0,0.0,3.0,10.0,0.0,0.0,Ralph,Young,B,R,1913-04-10,1922,0.6236453201970443,0.37635467980295567,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.22340425531914893,0.3087121212121212,0.27872340425531916,0.5874355254674404,1913,1922,9,0.17206982543640903,-0.11428571428571432,-0.125,1.375,-0.33333333333333337,0.0,0.2068965517241379,-0.2727272727272727,-0.33333333333333337,-0.2028985507246377,-0.08695652173913049,0.0,0.0,-0.23076923076923073,0.0,0.0,-0.2534574468085107,-0.23947482638888884,-0.165909812638933,-0.2062585776426844,5
105241,youngro01,1926,NY1,1,95,372,62,114,12,5,4,43.0,21.0,0.0,37,19.0,0.0,2.0,10.0,0.0,0.0,Ross,Youngs,L,R,1917-09-25,1926,0.2084717607973422,0.7915282392026578,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.3064516129032258,0.3722627737226277,0.3978494623655914,0.7701122360882191,1917,1926,9,-0.256,-0.24390243902439024,-0.13636363636363635,-0.5,-0.16666666666666663,-0.33333333333333337,-0.18867924528301883,0.23529411764705888,-1.0,-0.43939393939393945,-0.6274509803921569,0.0,-0.5,-0.2857142857142857,0.0,0.0,0.16080156402737034,0.05044446050444451,0.06948780205804139,0.06019702098899837,5
105269,yountro01,1993,ML4,1,127,454,62,117,25,3,8,51.0,9.0,2.0,44,93.0,5.0,5.0,5.0,6.0,12.0,Robin,Yount,R,R,1974-04-05,1993,0.0,0.0,0.0,0.0,0.14530812324929973,0.8102240896358543,0.04446778711484594,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.2577092511013216,0.32612966601178783,0.3788546255506608,0.7049842915624487,1974,1993,19,-0.18491921005385992,-0.12676056338028174,-0.20408163265306123,-0.375,0.0,0.0,-0.33766233766233766,-0.4,-0.6666666666666667,-0.16981132075471694,0.14814814814814814,-0.4444444444444444,0.6666666666666667,0.25,-0.5,0.33333333333333326,-0.023509844466420904,0.00409379929737641,-0.02754826529162191,-0.01316202713281489,1
105283,yvarssa01,1954,SLN,1,38,57,8,14,4,0,2,8.0,1.0,0.0,6,5.0,0.0,1.0,1.0,0.0,1.0,Sal,Yvars,R,R,1947-09-27,1954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.24561403508771928,0.328125,0.42105263157894735,0.7491776315789473,1947,1954,7,0.0,1.0,0.0,1.0,0.0,1.0,0.33333333333333326,0.0,-1.0,0.5,-0.16666666666666663,0.0,0.0,0.0,0.0,-0.75,0.0,0.07072368421052633,0.26315789473684204,0.17098352498894287,4
105383,zambrca01,2012,MIA,1,35,34,3,6,0,0,1,2.0,0.0,0.0,0,8.0,0.0,0.0,2.0,0.0,2.0,Carlos,Zambrano,B,R,2001-08-20,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.7301587301587301,0.2698412698412698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.17647058823529413,0.17647058823529413,0.2647058823529412,0.4411764705882353,2001,2012,11,-0.2272727272727273,-0.625,-0.5714285714285714,-1.0,0.0,-0.5,-0.6,0.0,0.0,-1.0,-0.4285714285714286,0.0,0.0,0.0,0.0,0.0,-0.4453781512605042,-0.4926470588235293,-0.47058823529411764,-0.4796380090497737,3
105424,zarilal01,1953,BOS,1,57,67,11,13,2,0,0,4.0,0.0,1.0,14,13.0,0.0,0.0,0.0,0.0,3.0,Al,Zarilla,L,R,1943-06-30,1953,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.19402985074626866,0.3333333333333333,0.22388059701492538,0.5572139303482587,1943,1953,10,-0.48461538461538467,-0.44999999999999996,-0.5806451612903225,-0.6666666666666667,0.0,-1.0,-0.5555555555555556,-1.0,0.0,-0.4814814814814815,-0.1333333333333333,0.0,-1.0,0.0,0.0,0.5,-0.1863264323543573,-0.10734463276836159,-0.2723880597014926,-0.1819032073371527,4
105453,zaungr01,2010,MIL,1,28,102,11,27,7,0,2,14.0,0.0,0.0,11,12.0,0.0,3.0,0.0,1.0,6.0,Gregg,Zaun,B,R,1995-06-24,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.9768019884009942,0.0231980115990058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2647058823529412,0.3504273504273504,0.39215686274509803,0.7425842131724485,1995,2010,15,0.0851063829787233,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-1.0,1.75,-0.33333333333333337,0.0,2.0,0.0,0.0,2.0,-0.07843137254901966,0.0841346153846152,-0.19863597612958228,-0.08615595242226848,3
