,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
33459,18.0,17.207372665405273,53.99383425067079,48.72692693903455,48.425905020271955,25.43,gentiji01,Jim,Gentile
33470,11.0,10.235003471374512,22.70329500369962,24.77217186631353,29.45450623256445,14.12,gentrcr01,Craig,Gentry
33526,5.0,11.292510032653809,16.864178656213863,18.96337026372478,19.924390193321173,7.9,gerbewa01,Wally,Gerber
33631,4.0,6.801090240478516,14.869537946682861,15.056569853387714,15.30344525525853,5.58,geronce01,Cesar,Geronimo
33642,8.0,4.560955047607422,16.778939435063002,19.008377268376098,20.48678586508825,8.05,gerutjo01,Jody,Gerut
33656,78.0,47.426228523254395,70.72069806372969,77.88469739582615,89.40403216774293,45.32,gessldo01,Doc,Gessler
33742,5.0,0.8301534652709961,16.062842261712298,17.120418740739247,17.52112595295231,6.56,giambja01,Jason,Giambi
33749,15.0,10.609880447387695,36.689690825160866,36.43547782000277,35.46752598964716,18.57,giambje01,Jeremy,Giambi
33772,5.0,6.205339431762695,16.254372597095703,17.176136570410538,19.21136720494976,7.03,gibboja01,Jay,Gibbons
33799,21.0,22.56495475769043,53.52143797861723,48.37482134820836,40.089020207961,21.3,gibbsja01,Jake,Gibbs
33818,4.0,7.483575820922852,15.037008681106357,15.377606382056811,12.985855627545064,3.73,gibsobo01,Bob,Gibson
33835,19.0,14.037458419799805,18.49773105059242,18.243738448001363,18.754389028291108,6.88,gibsofr01,Frank,Gibson
33866,35.0,34.00819778442383,77.68604811849235,77.42345895637814,76.64872089804857,36.35,gibsoki01,Kirk,Gibson
33932,9.0,12.085599899291992,27.12674248821595,26.7768861233129,27.826818390299163,11.81,gilbe01,Benji,Gil
33951,10.0,15.7427396774292,39.07021887765525,37.78920102386669,32.98874716605474,15.9,gilbech01,Charlie,Gilbert
33977,40.0,32.19197082519531,62.019121663251404,60.896586141896776,53.80409527269812,29.91,gilbewa01,Wally,Gilbert
33987,31.0,26.45243740081787,63.240833688286855,56.61042038408762,53.11401882824287,28.53,gilbrro01,Rod,Gilbreath
34013,23.0,16.99293327331543,41.25873860153287,40.06792192259771,36.1336084017995,18.52,gilesbr02,Brian,Giles
34026,39.0,37.6332368850708,68.20255928403188,67.163410978942,76.50881505622985,37.01,gilesma01,Marcus,Giles
34049,1.0,13.893003463745117,16.53761302564968,18.73156387903142,20.264050908519938,7.72,gilhofr01,Frank,Gilhooley
34065,14.0,15.581801414489746,34.521089468771315,34.87176975560723,38.508755194064086,18.29,gilkebe01,Bernard,Gilkey
34079,8.0,4.698494911193848,20.89520662964089,20.422063913886277,20.455645081919133,8.5,gillaco01,Conor,Gillaspie
34097,5.0,4.790581703186035,16.423042314049013,15.259010962619115,21.40180029514975,5.79,gilleco01,Cole,Gillespie
34150,16.0,16.68290615081787,34.80024582567911,32.621355338204175,35.76116125112901,18.09,gilliji01,Jim,Gilliam
34311,56.0,50.28451728820801,109.00833885939184,105.09943537076265,101.62334421321017,51.05,gladdda01,Dan,Gladden
34346,14.0,11.872108459472656,29.739223364733324,30.00385418181841,25.82767599018088,10.28,glanvdo01,Doug,Glanville
34387,71.0,58.922739028930664,118.73671334974989,127.75435629158216,121.02305978804803,65.35,glaustr01,Troy,Glaus
34394,5.0,6.08474063873291,29.42084652542725,27.63854586092627,33.87963836587975,14.16,glavito01,Tommy,Glaviano
34524,4.0,5.474916458129883,11.178379255585838,11.255725034050997,12.946267477530615,4.59,glennjo02,Joe,Glenn
34537,8.0,9.840620040893555,17.467105142565686,19.96532184607483,23.14241541185352,8.35,gloadro01,Ross,Gload
34740,22.0,19.255467414855957,58.71862631175347,58.307352242182176,52.47771328506026,25.81,gomesjo01,Jonny,Gomes
34795,20.0,17.618889808654785,35.39616708130514,35.43909968644075,34.934106218982535,16.07,gomezch02,Chris,Gomez
34828,56.0,55.414795875549316,126.96282014527517,120.03557766196786,113.75226554271526,53.94,gomezle02,Leo,Gomez
34836,1.0,1.830021858215332,5.925259228548349,7.410443683283884,10.252751440621722,2.22,gomezlu01,Luis,Gomez
34867,3.0,-0.2539968490600586,10.325302178386035,9.964079124201817,11.612175098774618,2.69,gondeje01,Jesse,Gonder
34884,26.0,18.067559242248535,47.85446705183578,51.35825687777871,40.899772003682024,21.14,gonzaad01,Adrian,Gonzalez
34899,1.0,0.2769355773925781,6.716017501282568,8.675507613601233,9.039066380838069,2.66,gonzaal01,Alex,Gonzalez
34983,34.0,33.35885715484619,84.75698218818059,76.44242162677199,63.79190721840858,34.4,gonzafe01,Fernando,Gonzalez
35016,2.0,-4.456384658813477,3.6935873547651354,11.242395476212387,13.216142710906315,5.39,gonzajo02,Jose,Gonzalez
35063,47.0,50.22496509552002,99.24152564025647,96.82314142136414,100.9963586786043,50.7,gonzalu01,Luis,Gonzalez
35164,38.0,30.138704299926758,65.27080547223471,58.34042344538548,53.74782644925023,28.27,gonzato01,Tony,Gonzalez
35186,2.0,8.93406867980957,12.818525614305479,13.418107660547427,15.229767374233091,5.42,goochjo01,Johnny,Gooch
35232,10.0,12.76801872253418,25.940422862922446,23.423439675961152,25.477415735860507,11.64,goodmbi01,Billy,Goodman
35242,16.0,19.809711456298828,33.19357139134885,38.32577494690331,38.82071468720852,18.58,goodmiv01,Ival,Goodman
35256,5.0,3.191375732421875,14.293094131058531,14.679633399551527,14.207849708107378,4.1,goodsed01,Ed,Goodson
35267,9.0,12.667840003967285,26.15332548100411,26.197689589300033,30.438358767184816,12.85,goodwcu01,Curtis,Goodwin
35287,11.0,20.029937744140625,31.75270434243894,35.4944567417757,36.93059372143295,16.72,goodwi01,Wilbur,Good
35313,3.0,7.757052421569824,18.940452565231304,19.73590081242063,22.959847536490084,8.74,goodwto01,Tom,Goodwin
35324,3.0,5.965088844299316,14.726212639463355,12.743527028445534,22.01995510567661,7.46,goossgr01,Greg,Goossen
35325,1.0,5.841741561889648,11.808266771214559,12.356659390203312,16.687527643608227,4.47,goossgr01,Greg,Goossen
35368,57.0,56.529571533203125,153.95622708636924,140.923863403482,115.6282762130979,58.76,gordojo01,Joe,Gordon
35384,25.0,24.808701515197754,57.0728772203314,52.33900087856424,54.51077471741176,28.26,gordosi01,Sid,Gordon
35477,1.0,4.793869972229004,18.721358745905942,15.051695708588898,16.27350139523712,5.42,goryljo01,Johnny,Goryl
35495,7.0,3.6350622177124023,21.09760970260989,20.106508105338214,23.382521377534534,9.49,gosean01,Anthony,Gose
35512,0.0,-0.8106164932250977,7.172139785406383,8.490469241148851,7.794515808843684,1.65,gosgeji01,Jim,Gosger
35531,8.0,8.119918823242188,20.171758300329223,20.60516907242727,21.566618184844923,10.46,gosligo01,Goose,Goslin
35583,9.0,8.725902557373047,15.150784649570088,16.11275632336469,22.61007596331787,7.93,gotayju01,Julio,Gotay
35670,14.0,16.047099113464355,33.303494143828054,31.743390714315712,30.431753163800373,13.22,grabojo01,Johnny,Grabowski
35692,29.0,30.386786460876465,72.58808353979734,68.06074192836029,61.92708219215874,29.98,graceea01,Earl,Grace
35700,17.0,28.660070419311523,65.63118234229941,63.17991413684511,55.04231325282281,28.39,gracejo01,Joe,Grace
35716,16.0,14.30288028717041,38.12060538276739,38.04253221084204,34.0620670520173,17.27,gracema01,Mark,Grace
35739,27.0,30.97047710418701,52.07044000793276,58.639418904821596,56.9662024986208,31.43,gradymi01,Mike,Grady
35789,4.0,12.323824882507324,12.782060313985781,14.995623808652866,19.15712116290978,7.84,grahape01,Peaches,Graham
35863,2.0,7.491544723510742,9.613153737995063,10.19775746521411,11.709323700102509,3.74,graneja01,Jack,Graney
35889,10.0,11.633771896362305,16.398195805863608,18.05358571336363,18.689609293657192,9.15,granted01,Eddie,Grant
35902,4.0,6.136617660522461,9.35173238265972,9.513446397270535,20.66874344717567,9.41,grantge01,George,Grantham
36007,0.0,7.528937339782715,9.565555328304665,11.27848491015223,17.416548467827532,5.83,graydo02,Sam,Gray
36077,2.0,-3.749011993408203,6.026223829280745,6.732446582115735,6.998403661408322,1.26,grebecr01,Craig,Grebeck
36109,44.0,36.030884742736816,42.49885252318173,51.559477746460644,63.94666442648215,36.23,greenda01,Danny,Green
36135,22.0,21.454752922058105,43.905178391256754,39.269171065313884,41.25571732416043,20.77,greendi01,Dick,Green
36154,7.0,9.128957748413086,23.587491483171412,21.674472978480427,25.890302205836512,10.18,greenge01,Gene,Green
36173,74.0,77.82123756408691,190.91175027724302,187.20765587011056,179.50014504496247,77.07,greenha01,Hank,Greenberg
36201,24.0,19.804798126220703,50.166531361698574,50.53001022917736,45.15192252969815,25.13,greenkh01,Khalil,Greene
36228,44.0,42.69948863983154,89.71311154654742,87.99273223574788,83.22081492862075,41.34,greenmi01,Mike,Greenwell
36276,46.0,55.27741622924805,117.79304341668583,111.25143737470225,108.34963659360798,56.62,greensh01,Shawn,Green
36304,17.0,18.190232276916504,40.60762294378654,39.73424721495789,43.416143209697196,17.58,greento02,Todd,Greene
36314,3.0,2.6177139282226562,15.644517377896534,15.77690066498127,18.855448670160314,5.25,greenty02,Tyler,Greene
36324,37.0,35.56382465362549,82.92167889345717,80.37640846009653,72.54182772717508,38.25,greenwi01,Willie,Greene
36342,17.0,19.630088806152344,39.02568042072947,39.18252431603174,38.76698609865456,15.07,greerru01,Rusty,Greer
36466,30.0,45.09668827056885,86.42718741306123,80.4020895433554,87.05648334516614,43.19,grichbo01,Bobby,Grich
36482,1.0,2.2823734283447266,5.127294996709136,7.33246612916458,12.422791801187529,2.91,grievbe01,Ben,Grieve
36513,3.0,8.644296646118164,15.072009022669501,15.17218921469199,16.36602077909179,5.41,griffal01,Alfredo,Griffin
36584,9.0,14.055521965026855,25.91991619292319,24.404697808028626,30.493114715616674,12.66,griffke01,Ken,Griffey
36607,7.0,5.796801567077637,18.6618710571787,16.802693493095223,16.316127024642128,6.1,griffke02,Ken,Griffey
36650,27.0,35.58586502075195,71.94630273855142,73.15971105731475,64.24327623635199,34.92,griffto01,Tommy,Griffith
36672,16.0,19.88235092163086,27.58286274225323,27.774824466676783,33.18841539646297,11.52,griggar01,Art,Griggs
36752,20.0,21.38101100921631,31.278681660480174,34.049092481360155,38.620066833710595,19.78,grimeos01,Oscar,Grimes
36758,15.0,15.89792537689209,19.87519215304505,20.701121578354318,23.57045860135991,9.46,grimera01,Ray,Grimes
36790,16.0,18.468151092529297,26.726427336448722,26.57017423981521,26.244694010589484,10.08,grimmch01,Charlie,Grimm
36875,15.0,13.94664478302002,28.57990150082035,29.142267845440188,29.25855018834259,15.16,grissma02,Marquis,Grissom
36890,4.0,5.496524810791016,13.549175975302745,12.542406362004165,15.062556176774958,5.1,groatdi01,Dick,Groat
36979,25.0,17.833890914916992,35.287348223918755,37.66698538621412,38.47267702995673,17.77,grossga01,Gabe,Gross
36997,4.0,4.419656753540039,12.87572617845915,13.364490977110805,13.637782901174948,4.25,grossgr01,Greg,Gross
37054,9.0,12.40146541595459,23.329465122778586,21.25135145890586,25.498022084722383,7.38,groteje01,Jerry,Grote
37097,0.0,4.661808013916016,3.5769160818699888,6.946191909334697,14.093499085373502,4.18,grovele01,Lefty,Grove
37129,13.0,13.996610641479492,32.54676758007533,30.727982877980853,30.83023982578774,15.37,grubbjo01,Johnny,Grubb
37170,11.0,8.601841926574707,14.161086704632481,14.940934279963994,16.63757299031696,5.57,grudzma01,Mark,Grudzielanek
37272,23.0,38.05572700500488,72.6223741139028,71.17562006748699,69.2897048121698,34.05,guerrma01,Mario,Guerrero
37294,20.0,11.964752197265625,28.050338307014506,26.254783809157153,23.155015162400964,10.64,guerrmi01,Mike,Guerra
37310,16.0,13.883834838867188,33.31134107245991,31.0328003343127,31.535398810964246,14.34,guerrpe01,Pedro,Guerrero
37329,63.0,67.41253566741943,135.88451055042805,142.36793568613106,131.57947468317738,69.16,guerrvl01,Vladimir,Guerrero
37339,1.0,2.43637752532959,7.6883458441720265,9.097566297448008,12.179739331703672,2.85,guerrwi01,Wilton,Guerrero
37376,11.0,8.122542381286621,29.8569946050914,29.815167571205855,29.915716457371847,11.26,guielaa01,Aaron,Guiel
37390,13.0,12.422468185424805,26.134728077566294,29.88131233078856,28.997051428242568,12.12,guillca01,Carlos,Guillen
37407,62.0,56.831400871276855,119.51329865724028,123.96563274676143,111.43252061282467,56.3,guilljo01,Jose,Guillen
37408,15.0,16.044614791870117,35.062460210833606,36.47705315604684,36.87387216771302,15.17,guilljo01,Jose,Guillen
37426,12.0,9.806211471557617,23.99000665798534,24.690231923816977,22.393988595484732,9.28,guilloz01,Ozzie,Guillen
37534,0.0,6.682294845581055,10.678380828622096,10.743120291852929,11.280988288026261,3.21,gumpera01,Randy,Gumpert
37647,8.0,4.081586837768555,13.492039148444064,14.803027852382368,20.144755103904984,6.78,gutiefr01,Franklin,Gutierrez
37672,3.0,6.751673698425293,10.134576893812984,11.451229122945787,15.139106978543996,2.84,gutieri01,Ricky,Gutierrez
37673,5.0,2.502840042114258,11.008649921234287,11.658326145662073,13.824964109521552,4.03,gutieri01,Ricky,Gutierrez
37693,27.0,19.681730270385742,42.586190473544356,47.07749434882368,48.33750996743423,23.86,guyerbr01,Brandon,Guyer
37709,25.0,29.109882354736328,43.66715337408322,51.68841093183677,54.475977769085446,27.61,guzmacr01,Cristian,Guzman
37770,10.0,4.752744674682617,20.214879701483998,19.41694646496032,19.245314302439343,7.51,gwynnch01,Chris,Gwynn
37790,17.0,15.285231590270996,28.006268457747826,28.461650882893093,33.77363170804395,14.44,gwynnto01,Tony,Gwynn
37798,3.0,2.5103464126586914,15.642527655164116,13.978106597905686,15.466610780934786,6.61,gwynnto02,Tony,Gwynn
37818,2.0,2.3990325927734375,15.072495125978701,13.947473372168254,14.678942143708046,3.96,haasbe01,Bert,Haas
37850,12.0,10.946675300598145,14.23318046689424,14.628582475380863,17.057484832380467,6.86,haasmu01,Mule,Haas
37916,12.0,24.596922874450684,44.40992516468272,44.169615040028816,44.882111948451254,24.8,hackst01,Stan,Hack
37959,1.0,4.247836112976074,5.7071058307866736,8.756059363190879,10.698185486735767,2.1,hadlebu01,Bump,Hadley
37975,1.0,3.0811567306518555,6.385383956214959,7.116651713908141,10.475387579730825,2.37,haefnmi01,Mickey,Haefner
37998,41.0,43.82656383514404,103.91873268968797,95.57199700802849,94.34814598266931,45.76,hafeych01,Chick,Hafey
38014,37.0,29.77112579345703,72.66347907992366,78.10772315123174,63.081874325018944,31.72,hafnetr01,Travis,Hafner
38057,3.0,-1.1661653518676758,4.97324917304212,3.154180292070535,19.82942924565684,5.83,hahndo01,Don,Hahn
38139,22.0,18.619163513183594,36.84159952925995,38.447276199471695,35.392992893902004,17.86,hairsje02,Jerry,Hairston
38155,8.0,9.920519828796387,27.58799569856643,28.01080592411902,26.53262689863885,9.09,hairssc01,Scott,Hairston
38179,6.0,3.8804244995117188,11.951859816135723,11.256765708595097,11.387313156080644,3.1,halebo01,Bob,Hale
38205,7.0,4.663490295410156,21.521855436745962,21.68511758717571,27.262208802136207,10.73,halejo01,John,Hale
38216,9.0,10.423686981201172,14.886770696108577,17.40594138504678,19.34376309752802,10.11,haleod01,Odell,Hale
38226,25.0,24.27832317352295,49.09025907219041,46.99528507231565,41.40847120352391,16.81,halesa01,Sammy,Hale
38254,0.0,7.380149841308594,7.784536032825386,9.21810141938873,11.572439299040472,2.44,hallabi01,Bill,Hallahan
38266,1.0,0.2270059585571289,7.355078753382841,7.8062099559214175,13.2184920974452,3.35,hallal02,Albert,Hall
38365,13.0,12.68088150024414,32.964235810794236,29.700344605382575,29.375384899888687,14.2,halleto01,Tom,Haller
38406,4.0,4.224588394165039,17.970620681315772,16.723403092323533,19.287134178552563,5.97,hallji02,Jimmie,Hall
38407,1.0,-1.8833503723144531,7.247934610883441,8.091832563781061,8.728235152208956,2.17,hallji02,Jimmie,Hall
38432,17.0,25.256820678710938,39.46513070001777,42.744943604769496,39.02492295179363,24.89,hallmbi01,Bill,Hallman
38450,5.0,1.5336284637451172,9.176284512331115,8.685996451085643,8.803317431958085,2.39,hallme01,Mel,Hall
38475,7.0,8.96059513092041,24.78481051491322,25.03589596226652,21.963883193193137,10.03,hallto02,Toby,Hall
38494,13.0,9.913262367248535,30.40928612953604,31.021802914157153,29.240776855006892,13.27,haltesh01,Shane,Halter
38507,22.0,21.463688850402832,56.27510129778205,54.822345027557226,48.23517550119634,24.43,hamelbo01,Bob,Hamelin
38536,38.0,34.86215591430664,58.0104842413477,64.83928349446765,65.8509955069355,39.22,hamilbi01,Billy,Hamilton
38568,5.0,12.087346076965332,27.508031231067232,28.46356354585695,31.621767920998643,14.84,hamilda02,Darryl,Hamilton
38600,14.0,9.196307182312012,19.36790640548204,19.785649637782292,20.122266790710498,6.55,hamilje01,Jeff,Hamilton
38621,25.0,20.797507286071777,55.02139279712116,59.472663837525005,47.37229592695208,25.85,hamiljo03,Josh,Hamilton
38646,16.0,20.391118049621582,41.25523499444068,37.63191723564209,41.2300079997162,18.62,hamlike01,Ken,Hamlin
38655,6.0,9.27180004119873,7.176512386253755,8.555859145437786,14.11713072433124,4.57,hamlilu01,Luke,Hamlin
38789,8.0,6.920129776000977,10.890413637556975,13.008716846719267,14.060036605811462,4.23,hancoga01,Garry,Hancock
38825,42.0,26.29718017578125,50.8889859159145,49.12714058887198,46.33969833073838,27.12,handlle01,Lee,Handley
38905,12.0,9.57015609741211,23.962004170287962,25.98236235076837,27.640957491792165,10.83,hanigry01,Ryan,Hanigan
38946,2.0,2.152157783508301,10.419067883463683,11.550901142534837,14.620884008449924,4.52,hannaja01,Jack,Hannahan
39023,11.0,5.968196868896484,21.086849408708474,22.245603159410393,19.517590630581644,8.6,hanseda01,Dave,Hansen
39119,0.0,3.242481231689453,8.233705675289833,9.89411255058258,12.264419778335846,2.98,haranaa01,Aaron,Harang
39213,24.0,22.26046085357666,44.45395119582558,47.57412698359164,44.91902534200644,22.6,hardyjj01,J. J.,Hardy
39232,4.0,2.511953353881836,10.477780057052644,10.768634044495997,11.711141887992973,2.4,harenda01,Dan,Haren
39267,12.0,18.70724105834961,28.514890769641358,27.366399964642852,28.149390987323386,12.07,hargrbu01,Bubbles,Hargrave
39289,27.0,26.88190269470215,52.738479054147774,50.91541908107466,49.67709888898247,25.05,hargrmi01,Mike,Hargrove
39301,6.0,9.631974220275879,8.435439141603947,9.888575410646602,11.79482673337634,3.15,hargrpi01,Pinky,Hargrave
39334,33.0,24.438648223876953,37.1368559567244,44.06685345762698,47.36340625364865,28.75,harledi01,Dick,Harley
39342,4.0,4.425998687744141,12.357965725117399,13.439418310967891,17.149229631204623,6.31,harlola01,Larry,Harlow
39369,5.0,5.494866371154785,19.053892731879024,18.16344449832172,19.819169083179517,8.14,harmote01,Terry,Harmon
39424,68.0,64.30034351348877,134.01039477447367,129.410530885546,125.41140016516411,72.66,harpege02,George,Harper
